session.id,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
374051,3,0.2713,0.3902,0.1189,0.1747,0.1779,0.0032,0.1468,0.1708,0.024,0.1404,0.5697,0.4293,0.0803,0.3182,0.2379,0.1186,0.1524,0.0338,0.1228,0.1012,-0.0216,0.1482,0.1173,-0.0309,0.1656,0.118,-0.0476,0.1524,0.2761,0.1237,0.1256
374051,4,0.1697,0.2359,0.0662,0.1499,0.1787,0.0288,0.1495,0.1183,-0.0312,0.131,0.2487,0.1177,0.1003,0.3398,0.2395,0.1265,0.1957,0.0692,0.1093,0.0808,-0.0285,0.1307,0.1374,0.0067,0.1866,0.0918,-0.0948,0.1328,0.2691,0.1363,0.1668
374051,7,0.1613,0.1913,0.03,0.1082,0.1119,0.0037,0.1455,0.1138,-0.0317,0.1349,0.5112,0.3763,0.1072,0.3126,0.2054,0.1362,0.1769,0.0407,0.1281,0.1239,-0.0042,0.1568,0.1658,0.009,0.1845,0.1446,-0.0399,0.1631,0.3324,0.1693,0.1526
374051,10,0.1392,0.1137,-0.0255,0.1202,0.1508,0.0306,0.1135,0.1124,-0.0011,0.1199,0.4833,0.3634,0.0787,0.2955,0.2168,0.1201,0.1998,0.0797,0.1318,0.1033,-0.0285,0.1786,0.1358,-0.0428,0.1851,0.1001,-0.085,0.1679,0.2913,0.1234,0.1581
374051,12,0.179,0.1593,-0.0197,0.1218,0.1406,0.0188,0.1629,0.1214,-0.0415,0.1429,0.3223,0.1794,0.0874,0.3308,0.2434,0.1473,0.188,0.0407,0.1106,0.235,0.1244,0.2311,0.041,-0.1901,0.0452,0.4714,0.4262,0.1431,0.2298,0.0867,0.1652
374051,13,0.1565,0.1823,0.0258,0.1368,0.1159,-0.0209,0.1479,0.1415,-0.0064,0.1495,0.3981,0.2486,0.1082,0.3482,0.24,0.1299,0.2168,0.0869,0.123,0.2073,0.0843,0.1921,0.2405,0.0484,0.1513,0.1037,-0.0476,0.1803,0.3077,0.1274,0.1742
374051,15,0.1848,0.1987,0.0139,0.1267,0.1595,0.0328,0.1373,0.0916,-0.0457,0.1447,0.4115,0.2668,0.089,0.3105,0.2215,0.1312,0.1756,0.0444,0.1265,0.1199,-0.0066,0.1923,0.1263,-0.066,0.1598,0.1357,-0.0241,0.2141,0.3101,0.096,0.1644
374051,18,0.1452,0.0883,-0.0569,0.1231,0.1677,0.0446,0.1349,0.1185,-0.0164,0.1626,0.484,0.3214,0.1167,0.4467,0.33,0.1565,0.1988,0.0423,0.1296,0.1603,0.0307,0.2186,0.1584,-0.0602,0.1511,0.1125,-0.0386,0.175,0.4351,0.2601,0.1995
374051,20,0.1616,0.1477,-0.0139,0.1394,0.1405,0.0011,0.1452,0.1095,-0.0357,0.1421,0.3814,0.2393,0.1275,0.311,0.1835,0.1558,0.1674,0.0116,0.1183,0.1493,0.031,0.1772,0.1302,-0.047,0.1358,0.0972,-0.0386,0.1676,0.2683,0.1007,0.1605
374051,21,0.1365,0.1221,-0.0144,0.1138,0.1149,0.0011,0.1388,0.1235,-0.0153,0.1523,0.3386,0.1863,0.0919,0.3398,0.2479,0.1531,0.1793,0.0262,0.1198,0.1656,0.0458,0.1407,0.0819,-0.0588,0.1613,0.11,-0.0513,0.1555,0.438,0.2825,0.1687
374051,22,0.1391,0.1485,0.0094,0.1307,0.128,-0.0027,0.1304,0.1159,-0.0145,0.1251,0.3154,0.1903,0.1085,0.325,0.2165,0.1318,0.1442,0.0124,0.1225,0.1421,0.0196,0.1636,0.0871,-0.0765,0.1893,0.1235,-0.0658,0.1732,0.2794,0.1062,0.1729
374051,27,0.1539,0.1527,-0.0012,0.1402,0.1328,-0.0074,0.1484,0.1251,-0.0233,0.1154,0.2529,0.1375,0.1148,0.358,0.2432,0.1468,0.2165,0.0697,0.1019,0.1165,0.0146,0.2141,0.1434,-0.0707,0.141,0.1108,-0.0302,0.1658,0.2887,0.1229,0.1515
374051,29,0.1368,0.1335,-0.0033,0.1342,0.1241,-0.0101,0.1381,0.1162,-0.0219,0.1452,0.5131,0.3679,0.1135,0.359,0.2455,0.1676,0.1655,-0.0021,0.1341,0.2862,0.1521,0.1908,0.4598,0.269,0.1611,0.1185,-0.0426,0.159,0.2676,0.1086,0.165
374051,34,0.1499,0.1271,-0.0228,0.1365,0.1598,0.0233,0.1378,0.0969,-0.0409,0.1346,0.2716,0.137,0.1164,0.3173,0.2009,0.1524,0.2187,0.0663,0.1056,0.1252,0.0196,0.2008,0.1668,-0.034,0.157,0.1311,-0.0259,0.1713,0.2712,0.0999,0.1697
374051,35,0.1494,0.1599,0.0105,0.1243,0.1391,0.0148,0.1357,0.0932,-0.0425,0.1378,0.5188,0.381,0.1177,0.3555,0.2378,0.145,0.1915,0.0465,0.1169,0.1334,0.0165,0.1901,0.1563,-0.0338,0.1727,0.1304,-0.0423,0.1898,0.3121,0.1223,0.1531
374051,36,0.0689,0.0926,0.0237,0.0805,0.6933,0.6128,0.1317,0.128,-0.0037,0.1254,0.4758,0.3504,0.1262,0.3928,0.2666,0.1439,0.1735,0.0296,0.1307,0.1212,-0.0095,0.1635,0.1503,-0.0132,0.188,0.1705,-0.0175,0.1956,0.3245,0.1289,0.1544
374051,37,0.1254,0.1309,0.0055,0.1064,0.1225,0.0161,0.1605,0.1354,-0.0251,0.1389,0.241,0.1021,0.1256,0.3474,0.2218,0.1682,0.2057,0.0375,0.1188,0.1886,0.0698,0.1758,0.1138,-0.062,0.1956,0.1562,-0.0394,0.1716,0.2895,0.1179,0.1589
374051,38,0.1367,0.2364,0.0997,0.0167,0.021,0.0043,0.1486,0.3735,0.2249,0.128,0.3705,0.2425,0.1333,0.51,0.3767,0.1885,0.2474,0.0589,0.1267,0.1487,0.022,0.2209,0.1296,-0.0913,0.188,0.1428,-0.0452,0.1626,0.3026,0.14,0.1322
374051,41,0.1565,0.2066,0.0501,0.1365,0.1351,-0.0014,0.1368,0.1133,-0.0235,0.1283,0.2304,0.1021,0.1212,0.3382,0.217,0.1457,0.2143,0.0686,0.1296,0.193,0.0634,0.1671,0.1502,-0.0169,0.1827,0.1317,-0.051,0.1539,0.3016,0.1477,0.1346
374051,49,0.1209,0.1543,0.0334,0.1486,0.1293,-0.0193,0.1418,0.1498,0.008,0.1314,0.2209,0.0895,0.1409,0.3408,0.1999,0.1518,0.2009,0.0491,0.114,0.1458,0.0318,0.1803,0.1233,-0.057,0.174,0.1283,-0.0457,0.1798,0.3209,0.1411,0.1639
374051,50,0.1433,0.1686,0.0253,0.118,0.1045,-0.0135,0.1286,0.1511,0.0225,0.1135,0.2457,0.1322,0.1787,0.5442,0.3655,0.1304,0.2215,0.0911,0.1357,0.1925,0.0568,0.1531,0.1204,-0.0327,0.1708,0.1172,-0.0536,0.1454,0.2509,0.1055,0.1581
379063,1,0.0633,0.159,0.0957,0.1132,0.1118,-0.0014,0.0766,0.0927,0.0161,0.0805,0.1501,0.0696,0.095,0.1982,0.1032,0.1013,0.0947,-0.0066,0.0581,0.0653,0.0072,0.0979,0.0792,-0.0187,0.0607,0.1577,0.097,0.1002,0.1497,0.0495,0.0918
379063,2,0.0791,0.1497,0.0706,0.0897,0.0881,-0.0016,0.0713,0.0864,0.0151,0.1018,0.153,0.0512,0.0414,0.3627,0.3213,0.138,0.1494,0.0114,0.1113,0.1008,-0.0105,0.0887,0.0404,-0.0483,0.0652,0.1715,0.1063,0.0942,0.1611,0.0669,0.1008
379063,4,0.1045,0.2297,0.1252,0.0902,0.0992,0.009,0.0852,0.0741,-0.0111,0.0884,0.2031,0.1147,0.0818,0.1839,0.1021,0.1043,0.0982,-0.0061,0.0876,0.1025,0.0149,0.0958,0.0805,-0.0153,0.062,0.1749,0.1129,0.0905,0.1708,0.0803,0.0984
379063,5,0.0958,0.1361,0.0403,0.1016,0.1233,0.0217,0.08,0.076,-0.004,0.0969,0.1937,0.0968,0.0818,0.1829,0.1011,0.113,0.1066,-0.0064,0.079,0.1121,0.0331,0.0939,0.0612,-0.0327,0.0663,0.1794,0.1131,0.1039,0.179,0.0751,0.0923
379063,6,0.0971,0.1471,0.05,0.0931,0.1161,0.023,0.08,0.0639,-0.0161,0.105,0.2081,0.1031,0.0807,0.1907,0.11,0.1048,0.0979,-0.0069,0.0826,0.1209,0.0383,0.0663,0.0444,-0.0219,0.0621,0.1781,0.116,0.0794,0.1885,0.1091,0.1053
379063,7,0.1064,0.1564,0.05,0.0973,0.1242,0.0269,0.0821,0.0612,-0.0209,0.0948,0.1678,0.073,0.077,0.1976,0.1206,0.0895,0.1011,0.0116,0.076,0.093,0.017,0.0855,0.0797,-0.0058,0.0676,0.1747,0.1071,0.0894,0.1523,0.0629,0.0905
379063,8,0.0886,0.1257,0.0371,0.1045,0.1143,0.0098,0.0821,0.0747,-0.0074,0.1045,0.1823,0.0778,0.1068,0.2232,0.1164,0.1043,0.0797,-0.0246,0.1119,0.1218,0.0099,0.0805,0.0612,-0.0193,0.0647,0.167,0.1023,0.106,0.1668,0.0608,0.0894
379063,9,0.1076,0.1632,0.0556,0.0857,0.1074,0.0217,0.0902,0.067,-0.0232,0.1116,0.1857,0.0741,0.0918,0.2119,0.1201,0.1124,0.1013,-0.0111,0.085,0.116,0.031,0.0932,0.0523,-0.0409,0.0639,0.1612,0.0973,0.0992,0.1716,0.0724,0.1105
379063,10,0.0997,0.1677,0.068,0.0976,0.1053,0.0077,0.0921,0.0723,-0.0198,0.096,0.1809,0.0849,0.0963,0.205,0.1087,0.1024,0.1,-0.0024,0.0855,0.1001,0.0146,0.0982,0.0916,-0.0066,0.0665,0.1828,0.1163,0.0755,0.2727,0.1972,0.1329
379063,11,0.0863,0.2017,0.1154,0.1013,0.0973,-0.004,0.0935,0.0916,-0.0019,0.0879,0.1636,0.0757,0.014,0.2308,0.2168,0.1111,0.1177,0.0066,0.0844,0.1106,0.0262,0.0972,0.0758,-0.0214,0.0695,0.1876,0.1181,0.0971,0.1859,0.0888,0.1063
379063,12,0.0992,0.15,0.0508,0.105,0.1193,0.0143,0.0805,0.0607,-0.0198,0.1021,0.1804,0.0783,0.0979,0.208,0.1101,0.1091,0.0948,-0.0143,0.0911,0.1012,0.0101,0.0874,0.0597,-0.0277,0.0792,0.1863,0.1071,0.0952,0.2148,0.1196,0.1414
379063,13,0.071,0.0944,0.0234,0.0992,0.1187,0.0195,0.0894,0.0712,-0.0182,0.0966,0.5611,0.4645,0.0926,0.2061,0.1135,0.1029,0.1079,0.005,0.0707,0.0901,0.0194,0.0997,0.3972,0.2975,0.0549,0.3123,0.2574,0.0947,0.2262,0.1315,0.0781
379063,14,0.0802,0.1007,0.0205,0.0847,0.1145,0.0298,0.0778,0.0704,-0.0074,0.0968,0.1936,0.0968,0.096,0.2021,0.1061,0.1198,0.0947,-0.0251,0.0805,0.1054,0.0249,0.0831,0.0641,-0.019,0.0623,0.1707,0.1084,0.0892,0.197,0.1078,0.1095
379063,15,0.0918,0.1439,0.0521,0.0934,0.1069,0.0135,0.0879,0.0678,-0.0201,0.109,0.1612,0.0522,0.0525,0.2747,0.2222,0.1055,0.1425,0.037,0.0931,0.1146,0.0215,0.0913,0.0707,-0.0206,0.0592,0.1678,0.1086,0.0739,0.2012,0.1273,0.0984
379063,16,0.096,0.1065,0.0105,0.0907,0.1219,0.0312,0.0898,0.0486,-0.0412,0.0953,0.2704,0.1751,0.1047,0.2224,0.1177,0.1122,0.09,-0.0222,0.0842,0.0861,0.0019,0.0903,0.0771,-0.0132,0.0594,0.1659,0.1065,0.0944,0.1837,0.0893,0.0815
379063,17,0.0881,0.1107,0.0226,0.1031,0.1324,0.0293,0.0849,0.0654,-0.0195,0.1126,0.1487,0.0361,0.0918,0.2079,0.1161,0.1111,0.0931,-0.018,0.0834,0.0917,0.0083,0.0815,0.0773,-0.0042,0.0641,0.1793,0.1152,0.0863,0.1529,0.0666,0.09
379063,18,0.1002,0.1154,0.0152,0.1108,0.1354,0.0246,0.079,0.0507,-0.0283,0.103,0.1713,0.0683,0.0894,0.1987,0.1093,0.1056,0.1013,-0.0043,0.0808,0.098,0.0172,0.095,0.0697,-0.0253,0.0575,0.1622,0.1047,0.0921,0.1432,0.0511,0.0907
379063,19,0.0789,0.086,0.0071,0.1016,0.1346,0.033,0.0828,0.0551,-0.0277,0.1095,0.1369,0.0274,0.0813,0.1895,0.1082,0.1018,0.1092,0.0074,0.0741,0.0906,0.0165,0.0926,0.0631,-0.0295,0.0604,0.1661,0.1057,0.0836,0.1776,0.094,0.0961
379063,21,0.1003,0.0838,-0.0165,0.1116,0.1348,0.0232,0.0934,0.052,-0.0414,0.1366,0.164,0.0274,0.1361,0.2388,0.1027,0.1117,0.0834,-0.0283,0.0845,0.1015,0.017,0.0952,0.0599,-0.0353,0.062,0.1841,0.1221,0.0979,0.1574,0.0595,0.0829
379063,22,0.0868,0.1047,0.0179,0.1116,0.1195,0.0079,0.0937,0.0678,-0.0259,0.1114,0.1742,0.0628,0.1066,0.2288,0.1222,0.0942,0.1006,0.0064,0.0973,0.113,0.0157,0.0813,0.0589,-0.0224,0.0676,0.1871,0.1195,0.0944,0.1687,0.0743,0.0921
379063,23,0.0947,0.1194,0.0247,0.1095,0.1383,0.0288,0.082,0.0834,0.0014,0.1,0.1947,0.0947,0.0984,0.21,0.1116,0.1145,0.0841,-0.0304,0.0824,0.1089,0.0265,0.0768,0.0573,-0.0195,0.061,0.182,0.121,0.1103,0.1587,0.0484,0.0963
379063,24,0.0852,0.0991,0.0139,0.1026,0.1454,0.0428,0.0868,0.239,0.1522,0.1132,0.2907,0.1775,0.1232,0.2312,0.108,0.1138,0.0795,-0.0343,0.0847,0.1304,0.0457,0.0729,0.0457,-0.0272,0.0771,0.1958,0.1187,0.0989,0.17,0.0711,0.0942
379063,25,0.1034,0.1076,0.0042,0.1103,0.138,0.0277,0.0837,0.0631,-0.0206,0.1654,0.177,0.0116,0.0697,0.2077,0.138,0.1204,0.1177,-0.0027,0.0307,0.2162,0.1855,0.0952,0.124,0.0288,0.0623,0.1899,0.1276,0.077,0.1932,0.1162,0.1155
379063,26,0.0923,0.1168,0.0245,0.1525,0.1314,-0.0211,0.0858,0.0594,-0.0264,0.1045,0.2031,0.0986,0.1111,0.2272,0.1161,0.1183,0.1085,-0.0098,0.0752,0.0946,0.0194,0.0874,0.0776,-0.0098,0.061,0.1773,0.1163,0.0944,0.184,0.0896,0.1024
379063,27,0.0813,0.0801,-0.0012,0.1203,0.128,0.0077,0.0964,0.0594,-0.037,0.1557,0.167,0.0113,0.1309,0.2367,0.1058,0.1182,0.0979,-0.0203,0.0815,0.104,0.0225,0.0739,0.0589,-0.015,0.0623,0.1928,0.1305,0.1097,0.1848,0.0751,0.0857
379063,28,0.0971,0.1345,0.0374,0.1016,0.1293,0.0277,0.0829,0.0776,-0.0053,0.1398,0.1667,0.0269,0.106,0.2081,0.1021,0.1261,0.0976,-0.0285,0.0889,0.108,0.0191,0.0724,0.0589,-0.0135,0.0587,0.1705,0.1118,0.1071,0.1626,0.0555,0.1026
379063,29,0.1018,0.126,0.0242,0.1055,0.1359,0.0304,0.0857,0.1095,0.0238,0.1058,0.2369,0.1311,0.0557,0.1966,0.1409,0.1193,0.0953,-0.024,0.0942,0.112,0.0178,0.1061,0.0518,-0.0543,0.0581,0.1886,0.1305,0.0992,0.2257,0.1265,0.1058
379063,30,0.1126,0.1558,0.0432,0.1124,0.1219,0.0095,0.0942,0.1003,0.0061,0.0952,0.1263,0.0311,0.0897,0.228,0.1383,0.1115,0.0914,-0.0201,0.0921,0.1444,0.0523,0.1011,0.0412,-0.0599,0.0671,0.1823,0.1152,0.0939,0.1753,0.0814,0.1058
379063,31,0.0956,0.1251,0.0295,0.1169,0.1262,0.0093,0.0789,0.0863,0.0074,0.143,0.1353,-0.0077,0.1003,0.2468,0.1465,0.1106,0.0966,-0.014,0.0997,0.1267,0.027,0.1052,0.0707,-0.0345,0.0638,0.1843,0.1205,0.0936,0.1694,0.0758,0.1145
379063,32,0.096,0.117,0.021,0.1179,0.1243,0.0064,0.0902,0.0923,0.0021,0.0992,0.1693,0.0701,0.1126,0.2253,0.1127,0.1111,0.1061,-0.005,0.0739,0.0798,0.0059,0.0969,0.0597,-0.0372,0.0747,0.1844,0.1097,0.0889,0.1408,0.0519,0.1064
379063,33,0.0948,0.1251,0.0303,0.1396,0.1351,-0.0045,0.0842,0.094,0.0098,0.1205,0.1601,0.0396,0.1097,0.2264,0.1167,0.1164,0.1021,-0.0143,0.0737,0.1018,0.0281,0.0871,0.0599,-0.0272,0.0639,0.1725,0.1086,0.1084,0.1373,0.0289,0.1005
379063,34,0.077,0.1052,0.0282,0.1103,0.1206,0.0103,0.0908,0.0765,-0.0143,0.123,0.1929,0.0699,0.1058,0.2256,0.1198,0.1175,0.089,-0.0285,0.0834,0.1043,0.0209,0.0771,0.071,-0.0061,0.0597,0.1784,0.1187,0.1108,0.1529,0.0421,0.1
379063,36,0.1116,0.2898,0.1782,0.0151,0.0407,0.0256,0.0515,0.3698,0.3183,0.1005,0.2012,0.1007,0.1055,0.2241,0.1186,0.1137,0.0997,-0.014,0.0968,0.1185,0.0217,0.0734,0.0373,-0.0361,0.0652,0.1754,0.1102,0.1082,0.1579,0.0497,0.1211
379063,37,0.0865,0.098,0.0115,0.1572,0.1395,-0.0177,0.0874,0.0948,0.0074,0.188,0.1653,-0.0227,0.0961,0.2154,0.1193,0.1117,0.1053,-0.0064,0.1183,0.117,-0.0013,0.0853,0.079,-0.0063,0.0583,0.1664,0.1081,0.0984,0.2346,0.1362,0.0381
379063,38,0.0908,0.5701,0.4793,0.1066,0.0973,-0.0093,0.0887,0.1296,0.0409,0.1021,0.1928,0.0907,0.1034,0.224,0.1206,0.1209,0.0861,-0.0348,0.1097,0.143,0.0333,0.105,0.0552,-0.0498,0.0602,0.1844,0.1242,0.1087,0.1729,0.0642,0.1142
379063,40,0.0765,0.2059,0.1294,0.1163,0.0989,-0.0174,0.1076,0.1211,0.0135,0.0826,0.3002,0.2176,0.0021,0.1718,0.1697,0.1243,0.1715,0.0472,0.0971,0.1428,0.0457,0.0681,0.0449,-0.0232,0.0902,0.2218,0.1316,0.1187,0.1265,0.0078,0.1283
379063,42,0.091,0.106,0.015,0.1308,0.1356,0.0048,0.0934,0.1087,0.0153,0.0902,0.1675,0.0773,0.0926,0.2193,0.1267,0.1101,0.0869,-0.0232,0.1053,0.1027,-0.0026,0.0908,0.0578,-0.033,0.0584,0.1713,0.1129,0.1121,0.1365,0.0244,0.1201
379063,43,0.0987,0.1108,0.0121,0.124,0.1343,0.0103,0.0749,0.086,0.0111,0.1517,0.1326,-0.0191,0.1059,0.2056,0.0997,0.1114,0.0868,-0.0246,0.0708,0.1323,0.0615,0.0956,0.0895,-0.0061,0.0681,0.1738,0.1057,0.1198,0.1154,-0.0044,0.1235
379063,44,0.091,0.116,0.025,0.1016,0.1002,-0.0014,0.0995,0.0821,-0.0174,0.1221,0.1996,0.0775,0.1005,0.2127,0.1122,0.1051,0.0771,-0.028,0.1058,0.1238,0.018,0.0987,0.0523,-0.0464,0.0699,0.187,0.1171,0.0834,0.2183,0.1349,0.2263
379063,46,0.0586,0.4525,0.3939,0.1061,0.0871,-0.019,0.0715,0.0876,0.0161,0.0931,0.1772,0.0841,0.0926,0.2103,0.1177,0.118,0.1008,-0.0172,0.094,0.0975,0.0035,0.0982,0.0518,-0.0464,0.0586,0.1712,0.1126,0.1205,0.1273,0.0068,0.1188
379063,47,0.0948,0.1164,0.0216,0.1304,0.129,-0.0014,0.0858,0.0974,0.0116,0.1377,0.1105,-0.0272,0.1048,0.1916,0.0868,0.1196,0.0866,-0.033,0.0882,0.1023,0.0141,0.1076,0.0736,-0.034,0.0702,0.1833,0.1131,0.1219,0.1418,0.0199,0.1219
379063,48,0.0929,0.111,0.0181,0.1322,0.1394,0.0072,0.0871,0.0887,0.0016,0.1754,0.15,-0.0254,0.1211,0.2256,0.1045,0.1164,0.1597,0.0433,0.0238,0.0524,0.0286,0.0776,0.2377,0.1601,0.077,0.2012,0.1242,0.1013,0.1265,0.0252,0.0538
379063,49,0.0955,0.1099,0.0144,0.1047,0.119,0.0143,0.0926,0.0646,-0.028,0.1478,0.1243,-0.0235,0.0778,0.1958,0.118,0.1019,0.0998,-0.0021,0.0681,0.1231,0.055,0.0924,0.0718,-0.0206,0.0647,0.1749,0.1102,0.1045,0.1745,0.07,0.1757
379063,50,0.0952,0.5318,0.4366,0.1343,0.1517,0.0174,0.077,0.303,0.226,0.1216,0.1691,0.0475,0.1145,0.2172,0.1027,0.128,0.1066,-0.0214,0.0884,0.1128,0.0244,0.0834,0.051,-0.0324,0.0718,0.1844,0.1126,0.1271,0.1502,0.0231,0.1358
381997,3,0.0908,0.2002,0.1094,0.0744,0.099,0.0246,0.0679,0.0909,0.023,0.0871,0.3887,0.3016,0.0993,0.2765,0.1772,0.0945,0.0887,-0.0058,0.0821,0.0758,-0.0063,0.1098,0.1215,0.0117,0.0887,0.1227,0.034,0.0723,0.2395,0.1672,0.085
381997,5,0.0919,0.2998,0.2079,0.0768,0.0863,0.0095,0.0805,0.1251,0.0446,0.0927,0.4117,0.319,0.0758,0.3108,0.235,0.089,0.0494,-0.0396,0.0966,0.1231,0.0265,0.104,0.1003,-0.0037,0.1051,0.1196,0.0145,0.0776,0.239,0.1614,0.0816
381997,6,0.1014,0.2594,0.158,0.0715,0.076,0.0045,0.0821,0.1341,0.052,0.0863,0.3787,0.2924,0.0903,0.2828,0.1925,0.102,0.1031,0.0011,0.1004,0.0864,-0.014,0.1091,0.1242,0.0151,0.1323,0.1182,-0.0141,0.0856,0.2174,0.1318,0.0863
381997,8,0.0858,0.2071,0.1213,0.0697,0.0824,0.0127,0.07,0.1305,0.0605,0.0713,0.398,0.3267,0.0839,0.2859,0.202,0.0858,0.0911,0.0053,0.0858,0.0907,0.0049,0.1091,0.1043,-0.0048,0.122,0.1465,0.0245,0.0869,0.2678,0.1809,0.0824
381997,9,0.1011,0.2491,0.148,0.076,0.0974,0.0214,0.0718,0.1077,0.0359,0.0805,0.3278,0.2473,0.0937,0.2846,0.1909,0.0937,0.0956,0.0019,0.0927,0.096,0.0033,0.095,0.1091,0.0141,0.1027,0.1196,0.0169,0.0792,0.2366,0.1574,0.0742
381997,12,0.0903,0.1776,0.0873,0.0705,0.1093,0.0388,0.0533,0.0845,0.0312,0.0763,0.3315,0.2552,0.0964,0.3255,0.2291,0.0914,0.0988,0.0074,0.0932,0.0951,0.0019,0.1027,0.1128,0.0101,0.0987,0.1069,0.0082,0.0908,0.229,0.1382,0.0847
381997,15,0.1045,0.2095,0.105,0.0763,0.0948,0.0185,0.0597,0.1012,0.0415,0.0808,0.3017,0.2209,0.085,0.3108,0.2258,0.0832,0.0797,-0.0035,0.0822,0.1034,0.0212,0.0974,0.1064,0.009,0.1143,0.1156,0.0013,0.0729,0.5227,0.4498,0.1238
381997,17,0.0948,0.1657,0.0709,0.0747,0.1043,0.0296,0.0684,0.1006,0.0322,0.0853,0.2856,0.2003,0.0818,0.2923,0.2105,0.0998,0.107,0.0072,0.0871,0.0954,0.0083,0.1037,0.1133,0.0096,0.1074,0.0873,-0.0201,0.095,0.23,0.135,0.1088
381997,18,0.0824,0.1742,0.0918,0.0708,0.117,0.0462,0.0623,0.1064,0.0441,0.0839,0.3116,0.2277,0.0905,0.2899,0.1994,0.0954,0.093,-0.0024,0.0885,0.1005,0.012,0.1148,0.0895,-0.0253,0.1091,0.0987,-0.0104,0.0914,0.2048,0.1134,0.0953
381997,19,0.0911,0.1855,0.0944,0.0781,0.1087,0.0306,0.0737,0.1065,0.0328,0.0934,0.2929,0.1995,0.0829,0.3255,0.2426,0.1012,0.139,0.0378,0.0942,0.117,0.0228,0.1193,0.0911,-0.0282,0.1169,0.1272,0.0103,0.0818,0.4865,0.4047,0.1059
381997,21,0.0985,0.199,0.1005,0.0581,0.1481,0.09,0.0705,0.1365,0.066,0.0937,0.499,0.4053,0.094,0.2865,0.1925,0.0919,0.1239,0.032,0.08,0.0753,-0.0047,0.1199,0.0798,-0.0401,0.1077,0.109,0.0013,0.0882,0.2003,0.1121,0.1022
381997,24,0.0998,0.2338,0.134,0.0734,0.1128,0.0394,0.0768,0.0958,0.019,0.0921,0.2586,0.1665,0.099,0.3073,0.2083,0.102,0.094,-0.008,0.0975,0.1071,0.0096,0.1156,0.099,-0.0166,0.1073,0.0837,-0.0236,0.0983,0.2117,0.1134,0.1241
381997,25,0.0961,0.1826,0.0865,0.0784,0.1114,0.033,0.0679,0.0883,0.0204,0.0937,0.2581,0.1644,0.0979,0.3186,0.2207,0.1101,0.1217,0.0116,0.0795,0.097,0.0175,0.1144,0.1091,-0.0053,0.1017,0.1006,-0.0011,0.1035,0.1966,0.0931,0.1066
381997,26,0.0961,0.1741,0.078,0.0869,0.1168,0.0299,0.0715,0.1024,0.0309,0.1059,0.3268,0.2209,0.0657,0.3241,0.2584,0.1017,0.0964,-0.0053,0.0853,0.1099,0.0246,0.108,0.098,-0.01,0.094,0.0953,0.0013,0.1053,0.197,0.0917,0.1164
381997,29,0.1101,0.1765,0.0664,0.0689,0.1309,0.062,0.0631,0.1091,0.046,0.0829,0.3312,0.2483,0.1132,0.3307,0.2175,0.0846,0.0584,-0.0262,0.0851,0.1092,0.0241,0.1302,0.0901,-0.0401,0.1088,0.0781,-0.0307,0.103,0.2214,0.1184,0.0956
381997,30,0.1111,0.2124,0.1013,0.0826,0.1188,0.0362,0.071,0.1154,0.0444,0.0824,0.3136,0.2312,0.1059,0.3049,0.199,0.0914,0.0737,-0.0177,0.09,0.1165,0.0265,0.1246,0.0753,-0.0493,0.1035,0.0868,-0.0167,0.0898,0.2061,0.1163,0.1029
381997,31,0.0898,0.1858,0.096,0.0776,0.1022,0.0246,0.0639,0.1096,0.0457,0.0847,0.2283,0.1436,0.0956,0.2973,0.2017,0.0882,0.1049,0.0167,0.076,0.0888,0.0128,0.1183,0.1014,-0.0169,0.0975,0.0837,-0.0138,0.1017,0.2156,0.1139,0.1122
381997,33,0.1122,0.1921,0.0799,0.0784,0.1299,0.0515,0.0417,0.2969,0.2552,0.1048,0.3441,0.2393,0.0916,0.2957,0.2041,0.0958,0.0842,-0.0116,0.0966,0.126,0.0294,0.1045,0.0676,-0.0369,0.1011,0.0868,-0.0143,0.1117,0.2024,0.0907,0.1314
381997,34,0.0871,0.1889,0.1018,0.0715,0.1235,0.052,0.0626,0.0898,0.0272,0.0832,0.2291,0.1459,0.0985,0.3879,0.2894,0.0745,0.1152,0.0407,0.0774,0.2406,0.1632,0.0953,0.1455,0.0502,0.0892,0.2314,0.1422,0.0607,0.2377,0.177,0.1272
381997,36,0.1111,0.1749,0.0638,0.0766,0.1418,0.0652,0.0731,0.108,0.0349,0.0813,0.4156,0.3343,0.0288,0.4052,0.3764,0.0995,0.1162,0.0167,0.0734,0.0843,0.0109,0.1201,0.0977,-0.0224,0.0991,0.0742,-0.0249,0.0896,0.2011,0.1115,0.1006
381997,37,0.0971,0.2337,0.1366,0.0776,0.1222,0.0446,0.0787,0.093,0.0143,0.0913,0.3547,0.2634,0.0993,0.3606,0.2613,0.0925,0.2224,0.1299,0.09,0.1141,0.0241,0.1037,0.1104,0.0067,0.1045,0.1132,0.0087,0.1059,0.2306,0.1247,0.1325
